epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
48,337.997,1.20203,0.83352,1.34872,0.84554,0.68805,0.78825,0.47683,1.54151,0.87044,1.60949,0.000668375,0.000668375,0.000668375
49,349.631,1.17615,0.82005,1.35567,0.89599,0.62684,0.76453,0.42777,1.60818,0.92946,1.66152,0.000656,0.000656,0.000656
50,360.46,1.17512,0.82155,1.34951,0.87507,0.67249,0.76274,0.4445,1.62174,0.91268,1.66162,0.000643625,0.000643625,0.000643625
51,377.411,1.21324,0.85901,1.38446,0.8928,0.64183,0.76409,0.45818,1.62562,0.98756,1.66049,0.00063125,0.00063125,0.00063125
52,385.797,1.21404,0.89707,1.36909,0.79622,0.64496,0.75454,0.44079,1.58721,1.00854,1.65136,0.000618875,0.000618875,0.000618875
53,394.258,1.12699,0.78036,1.3169,0.83758,0.68576,0.78346,0.45298,1.62053,0.94305,1.63784,0.0006065,0.0006065,0.0006065
54,400.802,1.16707,0.85289,1.32997,0.78122,0.76749,0.8023,0.47124,1.57906,0.87974,1.6135,0.000594125,0.000594125,0.000594125
55,407.419,1.20476,0.81608,1.37683,0.85582,0.70878,0.79345,0.4526,1.61275,0.92641,1.6444,0.00058175,0.00058175,0.00058175
56,417.382,1.17068,0.7959,1.3273,0.84056,0.68334,0.7752,0.45247,1.58602,0.9114,1.63882,0.000569375,0.000569375,0.000569375
57,427.504,1.13078,0.92546,1.32813,0.8137,0.67778,0.78,0.44473,1.61592,0.91959,1.64645,0.000557,0.000557,0.000557
58,434.451,1.11678,0.76487,1.30238,0.93657,0.62326,0.78565,0.46537,1.61647,0.8652,1.68326,0.000544625,0.000544625,0.000544625
59,441.857,1.17226,0.78384,1.3355,0.85518,0.70066,0.79287,0.47265,1.5984,0.8537,1.64397,0.00053225,0.00053225,0.00053225
60,448.574,1.11876,0.84977,1.32984,0.87502,0.67502,0.78497,0.46085,1.59318,0.8963,1.63273,0.000519875,0.000519875,0.000519875
61,457.595,1.12997,0.75968,1.31853,0.76183,0.7468,0.79319,0.45575,1.59941,0.89463,1.66736,0.0005075,0.0005075,0.0005075
62,465.413,1.08345,0.92137,1.31149,0.78579,0.74582,0.80241,0.44067,1.64931,0.93729,1.6999,0.000495125,0.000495125,0.000495125
63,477.537,1.13434,0.80633,1.30299,0.82147,0.68477,0.77565,0.45016,1.58134,0.96333,1.64637,0.00048275,0.00048275,0.00048275
64,501.028,1.14455,0.77732,1.30744,0.87968,0.68813,0.80019,0.45265,1.66064,0.91809,1.68948,0.000470375,0.000470375,0.000470375
65,533.475,1.13757,0.77488,1.32561,0.86429,0.68912,0.7984,0.45542,1.61353,0.91864,1.65894,0.000458,0.000458,0.000458
66,677.769,1.09994,0.74663,1.29712,0.82213,0.67427,0.79568,0.45623,1.62331,0.9099,1.66484,0.000445625,0.000445625,0.000445625
67,686.896,1.06369,0.69941,1.27215,0.83811,0.67988,0.79077,0.45396,1.62957,0.87544,1.66205,0.00043325,0.00043325,0.00043325
68,693.893,1.12861,0.74722,1.30176,0.84858,0.69768,0.80781,0.44962,1.63234,0.86671,1.67375,0.000420875,0.000420875,0.000420875
69,701.014,1.08158,0.79328,1.29818,0.84207,0.73251,0.80363,0.45274,1.64063,0.88762,1.67187,0.0004085,0.0004085,0.0004085
70,707.415,1.12071,0.75081,1.29359,0.85489,0.7061,0.8129,0.45895,1.63554,0.87582,1.67813,0.000396125,0.000396125,0.000396125
71,713.911,1.06356,0.71139,1.27167,0.88883,0.73651,0.82451,0.46806,1.64398,0.8413,1.69612,0.00038375,0.00038375,0.00038375
72,720.292,1.08771,0.70637,1.27689,0.89327,0.72671,0.81597,0.47458,1.62716,0.84648,1.70125,0.000371375,0.000371375,0.000371375
73,726.609,1.04564,0.69463,1.26154,0.84737,0.70533,0.79977,0.45251,1.65868,0.87086,1.70053,0.000359,0.000359,0.000359
74,733.07,1.11471,0.74971,1.30932,0.82305,0.71929,0.79726,0.4608,1.63553,0.8849,1.68102,0.000346625,0.000346625,0.000346625
75,739.463,1.01372,0.68004,1.24198,0.82493,0.73357,0.80591,0.45004,1.64331,0.88931,1.6863,0.00033425,0.00033425,0.00033425
76,745.684,1.05253,0.77616,1.31971,0.91755,0.69438,0.80619,0.45873,1.63334,0.86152,1.6721,0.000321875,0.000321875,0.000321875
77,752.689,1.03971,0.67037,1.27062,0.80885,0.73719,0.80021,0.45514,1.63039,0.87341,1.69546,0.0003095,0.0003095,0.0003095
78,761.755,1.07056,0.69902,1.27434,0.91585,0.69343,0.80228,0.4553,1.61906,0.85588,1.69306,0.000297125,0.000297125,0.000297125
79,768.275,1.0126,0.67024,1.23057,0.92156,0.68083,0.80246,0.45764,1.63171,0.84677,1.69868,0.00028475,0.00028475,0.00028475
80,774.555,0.97005,0.66007,1.23318,0.82633,0.73448,0.81228,0.46058,1.63003,0.84389,1.69492,0.000272375,0.000272375,0.000272375
81,780.944,0.9912,0.67354,1.23701,0.8752,0.70148,0.81266,0.46191,1.66251,0.85421,1.71139,0.00026,0.00026,0.00026
82,787.262,1.04193,0.6688,1.23035,0.88456,0.72052,0.81549,0.46654,1.63288,0.85001,1.70157,0.000247625,0.000247625,0.000247625
83,793.53,0.9862,0.64554,1.21803,0.86511,0.69433,0.81333,0.45746,1.63601,0.8479,1.71805,0.00023525,0.00023525,0.00023525
84,799.746,0.99028,0.66145,1.24244,0.86847,0.70519,0.81358,0.45556,1.65804,0.86135,1.71518,0.000222875,0.000222875,0.000222875
85,806.068,1.00787,0.66625,1.2278,0.90566,0.69873,0.81369,0.46087,1.6761,0.85868,1.73272,0.0002105,0.0002105,0.0002105
86,812.361,0.99142,0.6924,1.20843,0.84648,0.73048,0.81724,0.46471,1.64802,0.83476,1.72094,0.000198125,0.000198125,0.000198125
87,818.76,1.00866,0.64422,1.24939,0.84217,0.74498,0.82338,0.468,1.63,0.8242,1.70006,0.00018575,0.00018575,0.00018575
88,825.141,1.0319,0.66153,1.24286,0.91146,0.6925,0.80491,0.46062,1.62676,0.81902,1.70789,0.000173375,0.000173375,0.000173375
89,831.333,0.97251,0.64524,1.22169,0.87549,0.69438,0.79685,0.45796,1.6372,0.84427,1.71478,0.000161,0.000161,0.000161
90,837.582,0.96935,0.71047,1.21936,0.93267,0.70278,0.80777,0.46699,1.62184,0.82834,1.71815,0.000148625,0.000148625,0.000148625
91,865.397,0.98686,0.65227,1.25915,0.90607,0.68882,0.79823,0.46845,1.62617,0.82461,1.72687,0.00013625,0.00013625,0.00013625
92,871.627,1.01772,0.64213,1.27983,0.87725,0.70709,0.79491,0.4641,1.641,0.83472,1.73405,0.000123875,0.000123875,0.000123875
93,877.62,0.95224,0.61265,1.2477,0.90039,0.71172,0.81157,0.46146,1.6399,0.82237,1.74413,0.0001115,0.0001115,0.0001115
94,884.171,0.94956,0.58008,1.2455,0.91046,0.70374,0.80477,0.46499,1.64177,0.81591,1.74126,9.9125e-05,9.9125e-05,9.9125e-05
95,890.116,1.00154,0.6668,1.23829,0.87688,0.72764,0.8124,0.46646,1.63812,0.8016,1.73871,8.675e-05,8.675e-05,8.675e-05
96,895.992,0.91831,0.5756,1.21609,0.88225,0.70979,0.81851,0.47027,1.63186,0.79957,1.73112,7.4375e-05,7.4375e-05,7.4375e-05
97,901.911,0.88582,0.54666,1.18864,0.80285,0.75928,0.82106,0.47424,1.64067,0.8048,1.72994,6.2e-05,6.2e-05,6.2e-05
98,907.828,0.91045,0.58755,1.22278,0.81993,0.74722,0.82032,0.46532,1.65436,0.80936,1.75271,4.9625e-05,4.9625e-05,4.9625e-05
99,913.797,0.97312,0.59643,1.24741,0.90868,0.68066,0.8163,0.46904,1.65128,0.81411,1.75368,3.725e-05,3.725e-05,3.725e-05
100,919.711,0.90635,0.59667,1.19443,0.8998,0.68137,0.813,0.47228,1.65,0.815,1.75101,2.4875e-05,2.4875e-05,2.4875e-05
